spot_id,met_0,met_1,met_2,met_3,met_4,met_5,met_6,met_7,met_8,met_9,met_10,met_11
10,0.5392163037079098,0.4089430159527912,0.4454278284061907,0.4880558924259706,0.660117983972567,0.32782452853850264,0.5046292912887224,0.22020656907222413,0.17475556340123766,0.2775447263512169,0.4086101185469905,0.6032070027375821
11,0.7411682793425484,0.5538480780756058,0.5873611388891867,0.5801515851659985,0.5476649253853709,0.4672283542395729,0.6086126937975935,0.27207666906648714,0.3737493295081761,0.5114201185617282,0.39133030284229636,0.5100841066414766
12,0.6333830670054766,0.2851307773750056,0.5803293095650366,0.6002934508723154,0.6402278714114544,0.38909796574952626,0.47494467666890194,0.2406417409987417,0.29417579712062547,0.5355149296700825,0.3036143077852981,0.6333859637915709
13,0.6735201537721784,0.4748581650101321,0.7261718701269,0.6147590450142544,0.6499682159858675,0.453282839773101,0.5715243429765857,0.43021625508163164,0.31364889807328494,0.4885913302299235,0.3436940240779275,0.5408309683344574
14,0.6084398748702753,0.6137282939810342,0.5069831145951131,0.48291722475406457,0.6433953336699826,0.4708799938938725,0.45533474924150197,0.1765822476652436,0.19177375178507441,0.4287157613751856,0.38294121045812457,0.7583960688320327
15,0.6098471772850771,0.5382684476712742,0.6065531332963714,0.6056573622671354,0.6844040696953185,0.47126361634092095,0.6737361867783277,0.2844907634795124,0.17010385721452198,0.5854665506771634,0.447530497289273,0.6182974831271779
16,0.6947151208989865,0.5583503253298605,0.6418476305158222,0.6256096839734238,0.7226636651839068,0.5348189978008341,0.549757124476617,0.337994896596256,0.1631691805163934,0.4520130518734615,0.3605062211087835,0.691784398008974
17,0.6675916705280741,0.5660884727308367,0.5867648116939842,0.6067544458092943,0.7381065128189839,0.5301877005980973,0.5077993930186145,0.4152739398200945,0.21858698589253037,0.49009657813802043,0.3596243195236032,0.6023739903451767
18,0.629735664314371,0.3826963750565279,0.6403801719708218,0.4939397556445083,0.7385467128504117,0.4177623208022738,0.6473699242497548,0.3174096999948535,0.16394187735165178,0.5292654469194115,0.4577534994834806,0.6496713098558407
19,0.7436315098726006,0.40526594650044195,0.5449882665199318,0.5217439501486916,0.6887458847569807,0.3889848595577789,0.6690968811484744,0.3379761507793404,0.23434966429481982,0.49411351679273263,0.3755875441131171,0.5677688203244434
20,0.6651285902704254,0.5661157191209201,0.5656600693076735,0.7045129993504584,0.6121803164128,0.37649130807285974,0.5823575903956663,0.4680194063144176,0.2178464563931078,0.4884314746526123,0.3415082242888531,0.574253982180319
21,0.7050520480451857,0.4950409319174155,0.5823021738994856,0.44755442297159986,0.4979922486537802,0.3169066739347795,0.6144767582312627,0.2790223985712344,0.1276035976077765,0.487295813607779,0.39983180304641264,0.7872277450028272
22,0.5486723983259202,0.5193009825064346,0.4561680231055766,0.5999822702760851,0.5880451287203757,0.39854539534132155,0.5486994964429045,0.5649448005687621,0.21580964691207669,0.49177488374469225,0.3861833616570349,0.6372393831146738
23,0.748598631351265,0.535192624284382,0.5652960498463319,0.5409988649041305,0.6745847458822452,0.49057899642636527,0.5669900323773029,0.5414298168166024,0.2936529876883628,0.3693305278557491,0.3275011268643534,0.5914706658023781
24,0.595843677342581,0.7022238067379374,0.6462783341078722,0.5538172314722881,0.5458684146247557,0.23985099931831375,0.5871631884907818,0.3545003597285587,0.22340171993434108,0.48996267060227816,0.43429046556324147,0.6165721672131276
25,0.6385956468058652,0.4868778651960034,0.5119437961613512,0.5875580771444525,0.5060042803697111,0.41732192903238363,0.5601772770010308,0.30987038110628656,0.3653018625747392,0.4448348285548185,0.41807748426293617,0.6873058497957553
26,0.677525139371621,0.40846399096623365,0.5410133071813483,0.5542149685000446,0.48065056844949927,0.30987310713606636,0.6187213121541291,0.4999374968031991,0.20277575269427395,0.38054706606243893,0.2686024873210596,0.6080612798430804
27,0.5143027563594121,0.48831344279178907,0.3329892203548229,0.4662073718802879,0.4852199243755124,0.4606666937767757,0.3835874345878116,0.45218247649487375,0.13090940108017043,0.3709182138048396,0.49747123511088726,0.6210532689956944
28,0.4241111486103407,0.40895795378998145,0.3419994709958009,0.3104762878332356,0.5069749544122432,0.4397650648458391,0.4958055900996168,0.3388369508465475,0.10388457951303806,0.3461179601958036,0.3777821880509278,0.5230961706532491
29,0.5115570218372105,0.4901364325876284,0.29844583279476045,0.30915699840823035,0.4518911847209171,0.4235343522051307,0.4634812454472204,0.34376307018159985,0.38839987093653755,0.23780306459999634,0.30591971678991503,0.4377893063772238
30,0.399652142067268,0.38275790570068596,0.40093419948409886,0.3603370233057803,0.41533232969619327,0.35774307359849855,0.3259148597001546,0.28545264921973146,0.16392625036555153,0.1761169720257254,0.31766653002327905,0.2717258688447647
31,0.31629248076282457,0.39233342697343304,0.2727158004455928,0.3098602698867792,0.38173767030863953,0.29102588827840425,0.3546091291444139,0.24499847847434028,0.12978360943400089,0.21188137403801122,0.2654169130839289,0.27907104749560213
32,0.4468611679435791,0.45445046255717325,0.31026455256638985,0.2703659623674824,0.3326806343172107,0.20031178637018202,0.2818782995343383,0.32207300417420753,0.1975631274737259,0.34937323811357146,0.3877833593084668,0.36198054567270016
33,0.6666919504602549,0.35758917025207265,0.34388860982406627,0.42916619886065416,0.562215660310212,0.24291233683877572,0.31187576367358,0.3064896178718839,0.23792829065530832,0.37596019588297175,0.3895332518243494,0.5194981070064382
34,0.43750701480569043,0.4720217714111194,0.47724389554984414,0.37594163668847963,0.6232266665957472,0.3337489789430468,0.4766251631504464,0.2610050061477941,0.16740264486807843,0.3712373912055759,0.29503408468566744,0.5680307278852208
35,0.5779699825397162,0.381648262279031,0.39166214056876475,0.34722708637818245,0.48009903450810354,0.3254483618897948,0.46387045231152935,0.43594880262696695,0.2360377170696343,0.4923599864504273,0.3098498472750104,0.6026481319959442
36,0.7753665926053872,0.41208346514081884,0.49613723645134633,0.650110380561606,0.7194978020039964,0.37572199077749346,0.515842339161496,0.43618580700992193,0.2177404298601545,0.4348784346763799,0.3747791114862265,0.6158215841087589
37,0.6482018375529358,0.5654497094033143,0.47378394825581044,0.5501276985038757,0.4611498659705846,0.3722872738898431,0.552732190373161,0.3555440512652312,0.2920596382654226,0.6016496038563566,0.40456853295979883,0.542848079174173
38,0.5755872596884877,0.48724385494395817,0.5866145222353711,0.4275157366313139,0.7517689429566606,0.4570017231032017,0.4992532027143998,0.49638449072293833,0.26630124564368546,0.4516777312443502,0.5898125311456572,0.5866110205028765
39,0.5765241017576065,0.3973130453097714,0.7544291287909729,0.7109245240444003,0.5707456582105467,0.3341169261559181,0.7034653419005447,0.2887863809232728,0.25140920435976905,0.2900339126661642,0.3700702782313318,0.8613607208208212
40,0.7059819374016467,0.5191471248022241,0.4356585381345101,0.5796374606364281,0.498637490072092,0.5403664203224905,0.8090701703154377,0.5329054205493168,0.35216203238948585,0.324041019272476,0.43787419806734346,0.6643996134391688
41,0.7090970659151037,0.5199685450416107,0.4825819114265616,0.5873773191662057,0.6915558118303409,0.5363335872460517,0.660403020682462,0.34024101934947387,0.3335493944032297,0.6342464452676905,0.47601652933159244,0.7143454032486194
42,0.6182125130191607,0.43076195274898976,0.5437181693944448,0.5763138066235353,0.5248703379489262,0.42400539405418,0.5805775373345642,0.4528491987582496,0.29804058314937315,0.5052567389540769,0.4238460345856868,0.6752655627879736
43,0.5941151600601762,0.5341423288857909,0.6245163779967825,0.7237254332673153,0.5720552389025,0.5801161523408416,0.4983460830815879,0.4377748330034099,0.35296197731523293,0.5029260541024458,0.3315982128665115,0.7071563660037599
44,0.6611411073739409,0.525193158841262,0.6538279541029688,0.5333642551096892,0.5769814651158324,0.3438123633519525,0.5843292880106286,0.3135289993900588,0.16700507026284567,0.5108145299960418,0.4972637098945746,0.546500302307684
45,0.6525852804860168,0.5467519374261893,0.5895181552559687,0.6650733226168647,0.7432661148708958,0.3673151602680774,0.5359048431455339,0.4464801932690548,0.21758584271154385,0.43483176643620924,0.5396241165751217,0.5812855371373685
46,0.721156601302576,0.6345718823341275,0.6012513079333761,0.551428584854645,0.6276791938501939,0.4665098905115357,0.5788553299760884,0.3337201660762902,0.3298075146734206,0.4422593290573393,0.4923814229226573,0.6599133908797997
47,0.6428638803473505,0.5754607332975635,0.47095339808774844,0.48345716418820145,0.4777223916119533,0.3521065207470975,0.5446198715900474,0.4705255558577971,0.31980303761070084,0.40170067328797415,0.38659149395927683,0.647506025120302
48,0.6359122811705136,0.44577120999683695,0.6006060600887437,0.673567555408154,0.5801202253289314,0.3690284160654394,0.5891993067012052,0.3528671950617576,0.21552771149083266,0.491123519028855,0.37434208132070534,0.5539646896094321
49,0.6656167601370856,0.4621726966654804,0.4733453221592904,0.40316067443156034,0.7127012883038644,0.33181337303319036,0.5931453991470447,0.3074028335765111,0.20295993340952162,0.4974000750919232,0.3517201198764486,0.7015236733223847
50,0.6256317706293374,0.568089633527985,0.41493684125508434,0.4711324407103952,0.6170659685397564,0.4103244147521345,0.5603649196989174,0.3045035066695219,0.21243904746032888,0.4724246140795512,0.4368336220909384,0.6849704236953882
51,0.5155545595518866,0.3275313267134449,0.4158917018759138,0.5125567033515205,0.41534624984599666,0.3822810661235859,0.41318656168155615,0.18853507037299164,0.11912202584983864,0.4982288657099521,0.46080855506173773,0.5209836966369572
52,0.39534531217688124,0.4321392306398666,0.45939140124750477,0.3483558766305021,0.40430923097883786,0.3545944968352345,0.34371177293587746,0.3089542013258154,0.19538912198393316,0.43096570277847573,0.3038142002400731,0.5195178526502282
53,0.30906344004599984,0.34551896924205194,0.3354961491774279,0.31157107414671054,0.29240157436958486,0.21250482613037922,0.4084356083747539,0.28179037457740985,0.08900642432309412,0.20333048097699752,0.20488480648825977,0.25459313610463563
54,0.27194390857051326,0.33396313187687343,0.13543179318944476,0.18847953276642115,0.19356002788436627,0.1051766025142394,0.24595831507713792,0.22495578892774176,0.14790500825421793,0.13746700381717336,0.19050653144204197,0.3082829600913656
55,0.3281326482064583,0.11492531268467654,0.13363321232069905,0.2577625684419664,0.28324810839794057,0.23459667279103893,0.07658863716367545,0.031244088985170282,0.11749304924504389,0.21970249675432282,0.18994802522900148,0.17392282210578738
56,0.2591436733252862,0.17784944731048838,0.21823977639190117,0.3047144267644214,0.27791013368261147,0.3311083852142047,0.09408414026848563,0.09070287519756669,0.04601826098699434,0.1986241961310425,0.07232746715410658,0.25778854534784323
57,0.28185601491036383,0.23356272037177225,0.2943053182270732,0.3974113626442576,0.4053824968418502,0.21753904345503625,0.3000801725800342,0.16275647367599058,0.16038792278288558,0.25503960003826975,0.2562175290690171,0.2918190495216336
58,0.44461094681355173,0.2573906541954385,0.4903213330505178,0.34137514102646793,0.36187310698337155,0.20543867999000687,0.2566386992487518,0.2866166308514946,0.14652961517314422,0.45617621716532364,0.37065404973018135,0.3290551727811058
59,0.5084467827597119,0.3697123150585355,0.38152323189684745,0.3676284650374159,0.4513675981122615,0.3935976917065202,0.4077928217604333,0.308725216718952,0.2725280051041228,0.4336346274601588,0.3205173229993283,0.5095222574428414
60,0.36652173261231696,0.4433269076538925,0.6150423693880254,0.5127317167333847,0.5373048812426058,0.37021253707977325,0.4614075465578945,0.3163543777989164,0.18445297762893564,0.3574225665420584,0.3799106364540017,0.5537250751838664
61,0.536785300375303,0.6458750929750892,0.5326645667791235,0.63487559433243,0.6473491508994924,0.4681528128640283,0.6982489676984971,0.34672268498632974,0.2784381962636564,0.5008238278540886,0.42395831378814774,0.5380038224960055
62,0.6760948932033618,0.5174274457450393,0.6776268955951017,0.5331755513149801,0.5877267472012639,0.3700613546733623,0.5225478696232306,0.4653827330426883,0.2919890057356756,0.3130145019117536,0.48291504657233625,0.6435189227741646
63,0.5062606709006394,0.6567440212899661,0.4834722226156186,0.5503979270436933,0.7203413614684696,0.3960922431099825,0.692779003603238,0.4497756724752979,0.2738527551294195,0.45298266712628166,0.340539455275969,0.6973020249209523
64,0.6397108456735071,0.6065437353028112,0.6596442721070246,0.43817336161943454,0.6539066626506619,0.43548202811397285,0.5494237062516905,0.4321523713109535,0.32960274178922777,0.5046625233011165,0.4132186362572497,0.611054673134778
65,0.5858359113162497,0.5064635066290434,0.545895468989194,0.7315964344354823,0.6005148465087576,0.48739169873951954,0.5136735492113559,0.43282882743274387,0.4532052291339193,0.467428046796103,0.4127250154976491,0.7334740632691948
66,0.7161507884507392,0.5481877015392862,0.6063669599832887,0.6146644691682147,0.7594199634411962,0.4693962630470781,0.5870347883655501,0.37101981402773687,0.2605242329092069,0.4082300332658251,0.5180839311179515,0.5475839718571227
67,0.6843975718862222,0.5631989439817205,0.5035633643007373,0.6003046412039614,0.48710283047363945,0.3422586783577069,0.7584760416347013,0.4983654133898919,0.26310246781072405,0.4073280247849169,0.40962236170881094,0.6915741316795164
68,0.5823982259685083,0.4698307383166928,0.483767570004569,0.6826348233971142,0.42328468470999553,0.389188739189503,0.605747349255929,0.4625765720868121,0.31966869456031877,0.5047169190808148,0.5365169624646989,0.5898206736496802
69,0.6128132742273423,0.38356134107755213,0.5668656335805701,0.5866551530035771,0.7551901765988771,0.2872977157773559,0.5529054400531546,0.251031143854053,0.14721436350227723,0.49254582187721896,0.45757587098954305,0.7225073873808407
70,0.5590791162411425,0.5897559909763804,0.6164835462769291,0.5123018790872809,0.6603515167959815,0.3611827184126571,0.6075629262212427,0.3542963297307241,0.2782794738598181,0.48218687800248405,0.359108583370561,0.5740478491852747
71,0.6657022438272108,0.44903831020942414,0.5217809388081859,0.4971328922376103,0.7396629812624157,0.5593961976424235,0.5425831486567155,0.3083773561975517,0.16045776806522452,0.6685917008818907,0.47202366725651873,0.5526910882067745
72,0.6794733007948293,0.4795554009754871,0.6124452500842926,0.5845770644827042,0.6714265697503465,0.3866254944207589,0.6015267500065836,0.29316430292893814,0.2348076022840077,0.3962575318278543,0.5230653076994048,0.5690806263216686
73,0.6535879045436913,0.5059568519415365,0.5879570055325644,0.47352955001105795,0.6552412859691843,0.36195749917396547,0.6207023745745974,0.34699082397944336,0.2833334482140883,0.40903580420263635,0.4062332532250188,0.6993338191989308
74,0.5790158752855711,0.3244592401291318,0.4547534784817919,0.552449408660169,0.6252404410895391,0.21920009316337047,0.5262670285203729,0.39350595386525844,0.2845090983884214,0.42210782305654454,0.5218447846119689,0.4000257389557592
75,0.55364765034662,0.3600763468293285,0.5199381954824673,0.38060382706309415,0.37295457663243214,0.2837659214909874,0.35207102197315,0.19685955204153935,0.2567114469598747,0.28109400111400995,0.2012674473612584,0.5118442470927804
76,0.2600753196398844,0.2712667470040548,0.27195871986594694,0.3259401195205145,0.4368352297810786,0.2299569376865463,0.22141284067780387,0.2759231171944128,0.10468021546356454,0.19409658410270592,0.07636059296662431,0.27428573977965726
77,0.2614898299855001,0.09045958227515531,0.31928162148615236,0.14017596144553437,0.33602893146934915,-0.03535264899897478,0.2032032060009827,0.11306010934491131,0.043943737906790986,0.17883006744295837,0.0495542990507139,0.26489948448054124
78,0.062249420491913454,0.10637273961084992,0.06576258087959333,-0.0061046909307133634,0.18133203244166493,-0.0010179572731378594,0.0897502266061789,0.07139235082622171,0.05369001266393397,0.1024662533051436,0.11319088144478866,0.1243282250765974
79,0.07910870002462494,0.027762588231765084,0.08114273078397585,0.13835854240441484,0.06119747285353217,0.05342875995847417,0.03590177806126792,0.09795896978065646,-0.012245085870089122,0.09880767215882026,0.06579922293350389,0.17316986188456912
80,0.13250764762942635,0.09004772184564176,0.180824478027932,0.2683674963232626,0.07591588219573617,0.08530743904619835,0.02738115844165326,0.1299370863398707,0.08294435777400545,0.14668150400680308,0.1835465768860699,0.15517369660425048
81,0.3169600055612143,0.17049998987273132,0.24435920053360294,0.16870275818880934,0.2675688482488942,0.2952294671339055,0.2090958801943008,0.07028642717418525,0.12455286729892488,0.29882836282954556,0.17068041897694874,0.2206200870778165
82,0.32523857926344296,0.2633801961241614,0.30514992578675915,0.36391858714382924,0.33826234571936203,0.3019048048690309,0.3800718159010449,0.25763825123465334,0.08102536540934402,0.2308641111296284,0.28949024150022473,0.2747946238874214
83,0.5569815394219785,0.36046934530893515,0.323986075214143,0.4442014758671034,0.3924906845341358,0.3424306676816844,0.47455801828015354,0.16413074593958255,0.057862085236942445,0.5168931387136517,0.40230151994294916,0.5863663724485533
84,0.527702296174889,0.5539445251255113,0.48140278201036474,0.768488734590808,0.5327711138494123,0.36986724516800823,0.5571943872500114,0.35592044211389046,0.37414699455140643,0.42167820735770994,0.4014945346066193,0.3627458502036899
85,0.6331145921589038,0.5417333708732168,0.5205090199749078,0.450040243556576,0.7054619516299032,0.387094050964781,0.45939791751769554,0.25859046438671807,0.2090175807263443,0.41844698467812874,0.3481455435877348,0.5380004643913271
86,0.5739179326915507,0.5268283755188189,0.6020935245462343,0.6816165184860267,0.7387438841713379,0.47140817997295004,0.6943123976240289,0.35828471263820466,0.1663510707909268,0.5711457324829553,0.4374877334008241,0.7045217062341725
87,0.5570716457065056,0.6653591714432855,0.5999199586775754,0.6461331073069239,0.7120119229472264,0.3521190511349131,0.6194409282897757,0.3443914433263415,0.26026862335376694,0.5122461426194449,0.27415003098137597,0.567022558231789
88,0.6941353259119127,0.5775205545717579,0.6194538243258001,0.5387257782983891,0.7924596895140835,0.4101491574694764,0.565342380575225,0.38314596680435026,0.1963697751282552,0.4824026036364525,0.46732251859849994,0.49240859669326303
89,0.6004392225745131,0.5399911375503311,0.6204235033302985,0.6536337478512275,0.7460842776633576,0.42633451965622104,0.600079955312717,0.4896757810004082,0.40823521213562075,0.4298094657457614,0.4327612509369229,0.5971353315852149
90,0.6833945104590544,0.5476006650096669,0.5345366984970179,0.4164893161536323,0.7646259416887726,0.31011631226599395,0.6711601544437537,0.3626127615297684,0.3033643623589022,0.6270348834173263,0.31364165758308293,0.6761604996336704
91,0.46391523114501937,0.602227781803878,0.40936788278460656,0.5385643318866069,0.7077663116028112,0.4421868318469312,0.7529964788641557,0.40659329932188104,0.45379904566161766,0.46778022339184433,0.4246161833814626,0.5955402022186727
92,0.6042941726707374,0.5513524360936221,0.5764255376513381,0.5301554821345136,0.7129001753074868,0.5494404760994225,0.6904785799711458,0.3674293612772791,0.20217477458477762,0.5111106796374161,0.4960866999066225,0.5514338424095293
93,0.534426514221301,0.5623378432383949,0.49457278487784206,0.5348650396376112,0.6093158014835148,0.33913166701860353,0.4732893342327339,0.3423787827934193,0.21381846203186744,0.50085784794011,0.4261558812819255,0.6270167149652932
94,0.7042031021579923,0.5632286442119303,0.6912424789377432,0.6153621486921423,0.5455522379067937,0.307128590047053,0.6081126780271109,0.3616679580171029,0.2892560681401161,0.3640399618632725,0.4572491664990329,0.669541196100141
95,0.48966808768158937,0.5970389892244327,0.48163336997010847,0.5455394104071426,0.6616044469945335,0.3819406898809263,0.45694449877932686,0.4073889143908015,0.1643650119198116,0.3996442041500092,0.5420922825393673,0.558926235830082
96,0.5046030377456454,0.47673937124496046,0.6345980869851806,0.5101353252884537,0.7158245339460089,0.39209093774301307,0.7040191419841119,0.34888495591784363,0.28915244954172215,0.3913435441692589,0.44855141915796676,0.5943302441092542
97,0.5095598069115569,0.4667630020822348,0.5299631918130765,0.6157829123270423,0.5039412973738776,0.4640967176178964,0.44488001830750434,0.31417548309189225,0.09442417520816514,0.34402038787214073,0.31856189836616544,0.5629695133408679
98,0.5721039148222211,0.3363161422597594,0.44344089823997046,0.4846605953480054,0.575500444970536,0.3708898492995939,0.511521564758375,0.2966229419610434,0.23515361236464477,0.48645356686636954,0.3163249726584863,0.5336896277556706
99,0.471776200135138,0.34406628278118273,0.36460138713467444,0.30750588599744916,0.38126642479676615,0.2033610881541934,0.3139487709787242,0.27327974226928564,0.10917397623129402,0.25531012862740843,0.1970099500428616,0.45117406476476846
100,0.30077586639075476,0.08435937502809937,0.3580263822066576,0.30663218970754424,0.38758860047967175,0.19707959469861028,0.13383446511606886,0.23782577492299126,0.14939652968850817,0.2345687023651439,0.2714175838124583,0.33614313178016186
101,0.21902357684161144,0.0636508798105406,0.26442021289436746,0.059469220793069794,0.1830150926576203,0.16709523987066366,0.20514058295105825,0.1814308247770626,0.020834198401080903,0.15428710894339998,0.1175233159948633,0.12474142405375721
102,0.23578148358081275,0.052117355983916265,0.043267177952741744,0.079038183161283,-0.026353934820263866,0.0318159404118711,0.07827963315923744,-0.046645510638327795,0.09107934031446512,0.04302797094485794,-0.09781250683122457,0.055967581505261176
103,-0.100719128184322,0.00471590868271538,0.09502502868402939,-0.006310480483543214,0.05000343061944532,-0.05053655852336156,0.1410956516563597,-0.06919363253737498,0.06443562883168345,0.024844610295165163,0.02475181033579806,-0.03590666014571969
104,0.06507644318140521,-0.06784360882294076,-0.026180314342216154,-0.007791425703110942,0.16784776767678378,-0.008038841355956311,0.07651306263825858,0.09669760485947619,0.151513012402572,0.0563134752844384,-0.01366427980648114,0.10296609740720424
105,0.21427718672797447,0.17493289787111152,0.16245597645756166,0.13548050090358596,0.15520200456813799,0.12818333659258324,0.18867057689246675,0.1690563442848929,0.031218762063296164,0.08870333472282632,0.05787236876739128,0.31035759356382864
106,0.2391954299251685,0.32015420300642067,0.46775380083389356,0.40923190941562293,0.2853851809337795,0.22984962606972864,0.3814692275235697,0.20954072617018063,0.03796816600419074,0.30779723947990373,0.24720868949486424,0.2708616487359255
107,0.5113951776732697,0.19515662807527734,0.48830631960329884,0.4417444920374882,0.6270884488073607,0.13215749961407608,0.31541887527336393,0.2911198472507256,0.2617298257463404,0.31508986387078264,0.26937272609097246,0.5152118840727817
108,0.6486751755437709,0.4894072426440751,0.5788160242776923,0.37470303121812193,0.5629392014520325,0.29847876299794196,0.45917652493588057,0.3820988747334289,0.2931220252332228,0.3515646398360041,0.3539398890994663,0.5573165163308045
109,0.4818616005626133,0.3171543378032827,0.4942956722617071,0.614064387296062,0.4829997347378945,0.28785151504309237,0.6423896117951514,0.2978745353791864,0.08347485735977639,0.4413189944771492,0.3223271229722906,0.5888760354742784
110,0.48751918024896457,0.571295312485358,0.5973521769698054,0.6178100333217564,0.5899995357350016,0.4376554912095188,0.5874262367610996,0.19313866137254,0.330016601427612,0.5132706733314258,0.475533961789808,0.6264123175870155
111,0.5821374700214331,0.561546681218466,0.5380900060459778,0.5302558469273275,0.7591222210135823,0.5080812921448077,0.5085103622233158,0.4604353239635157,0.3571323838585263,0.5282009210110618,0.3427729985112533,0.7094969696663357
112,0.5775322858062657,0.4773389722376964,0.616888811350085,0.57198538933599,0.6441386195056888,0.39357964053141714,0.5774869489132077,0.24581362808453455,0.155429707801099,0.6489766452570651,0.6862970714784884,0.5626676390319437
113,0.553949946810448,0.29848193416634583,0.7754348166751351,0.5886148863923062,0.6379628786386544,0.4385984575039233,0.7581628892084694,0.2829206317602676,0.2803967769795051,0.4882103346411483,0.5323995725477645,0.461712673672628
114,0.7476320520794276,0.4964399863051951,0.6434992532728181,0.6772631370200588,0.6304695880547467,0.4521402954358244,0.6587650088089976,0.3977834422139112,0.28338824934982176,0.49034797259423896,0.35824439905236927,0.6459008627692993
115,0.5820059780917681,0.562438553812831,0.5729499399166342,0.6138591692985291,0.6559615571048109,0.5789583871815853,0.7392979519744596,0.4853208347471724,0.22766584140413892,0.3330834513846195,0.38109713506043924,0.6399761829230369
116,0.6581731829160504,0.4423991392490436,0.4683143200397002,0.5458054820735329,0.6611752658866537,0.4077939186624085,0.5003021177172347,0.3302242337005943,0.08188615054648127,0.3826880584723486,0.3931383939813225,0.47860658594055466
117,0.725039475885324,0.5868529926559392,0.7341245350748946,0.6530247486540549,0.615087466862615,0.46796754584866807,0.6883753000571237,0.431785415911958,0.30462785073433285,0.3318414912073153,0.4999343688421522,0.6214311480496928
118,0.7094755380522086,0.5324701766882086,0.6155869441452123,0.5926226521272342,0.5887806597285238,0.4788397662696155,0.5681116223234675,0.42703690467073874,0.3169790295847117,0.49231188440309964,0.4640957207220484,0.735016302072222
119,0.48716781061716885,0.5840996224763976,0.5924768718814877,0.6334879310129811,0.6010401185976294,0.4899752365580287,0.5258365137380221,0.31054783447171774,0.10472444048134119,0.4947351297447543,0.38116113490134,0.5872816060969934
120,0.597935659342405,0.4385785239417672,0.42444015703867854,0.46979579180974357,0.5813900863501595,0.5012944512282405,0.5029951772915761,0.4249235143674382,0.18135880280083283,0.46127932842719044,0.4838369220151499,0.6059971854704821
121,0.6634612940869054,0.45610247678583343,0.5404520253812516,0.5332358342085634,0.5310395013144772,0.3661376175002725,0.5156080349786618,0.3938342211191881,0.2725319725166464,0.4520488323022434,0.37904380820839967,0.577500464054748
122,0.4786757114787609,0.37072086031930196,0.3984092616649336,0.3646046425544575,0.5267727738290988,0.35841638324272196,0.37622447842967205,0.3150648740784702,0.3007498516064109,0.33576916843095034,0.4047238298208069,0.42398205661551736
123,0.6187687638287731,0.2606662863894915,0.4383414103368802,0.33859509669815285,0.5426603549516613,0.1987425564747538,0.3449069448903454,0.3406394891806546,0.15304675137368892,0.239853448405682,0.3379903883084395,0.5001578814615799
124,0.46649689675416184,0.201026848163788,0.1142312473599123,0.34926622130964113,0.33460118722395416,0.15099401706001458,0.2223794072436021,0.2023625294410216,0.10574711724283503,0.3160409842982721,0.17980811421578344,0.4226214076510224
125,0.14916069365809517,0.12933499740809004,0.09591538153872858,0.2013961919956328,0.08178048913304894,0.05415503577159688,0.18882921654211618,0.09872113006898883,-0.013670635035687675,0.1303564948432435,0.1752470555551508,0.09340139221578626
126,0.07144346871913673,0.038198925106141104,0.007414424592456562,0.020605772664278106,0.03392472683785278,0.06100455559761987,0.08961461670608036,0.016981786306628003,0.20792744515722547,0.06713656708959423,0.08536515747329332,0.17336495909667457
