spot_id,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23
15,0.5462160453823345,0.5231743893653363,0.3989660407780876,0.4918657141133745,0.41654750942975144,0.3228539114213564,0.637981709995874,0.4378789694553007,0.5193650709792834,0.5426028193470698,0.5463852870269411,0.604419921409709,0.10471942802223083,0.5212916661362237,0.5023103248245981,0.4449949156010198,0.3649190864252875,0.2379715951510588,0.34771329474487683,0.4695075330745621,0.3190784368591673,0.3950070875756897,0.49632349168881573,0.5638922500601362
16,0.3304421684547967,0.4130946308014011,0.49647712956618606,0.5351244206823658,0.20630407032365125,0.5247100973365888,0.5363894578858287,0.5671500027045513,0.6246176437839178,0.39480822724014075,0.4044566193954187,0.4453724140279918,0.28009065516231246,0.531745094642068,0.6128635749013049,0.5529124091425784,0.3744629597516827,0.29318359775270164,0.34502556448940397,0.3296168666392276,0.5374162709398026,0.509319386224303,0.6376990986937718,0.3715073208502572
17,0.5211349041158144,0.4039325450489514,0.3858064522626695,0.47350084946902654,0.33354254996808314,0.436099756173606,0.681672786219867,0.4822984029697927,0.7127872878093191,0.5962617818932506,0.4871137023351497,0.38349820561142767,0.31032047821701597,0.7220324202881154,0.42195144476529906,0.6188412357285762,0.15033218135949689,0.3154647134355617,0.3231630904464941,0.47864639120083036,0.36258176130152664,0.5093141924822819,0.6137749823694274,0.37924585770310354
18,0.5321902452441969,0.6052430038301582,0.40533901994640276,0.3623113749029044,0.37532610801715427,0.281608952329235,0.49914539266268065,0.4404066793613046,0.5366591208692909,0.6068184927489226,0.5808401761178774,0.37739728169374376,0.20827988076235948,0.6197799553637883,0.4783924953590644,0.36727311037925603,0.364077440658354,0.16939827496013748,0.35127063124745356,0.4462687121305662,0.6398329019416237,0.44178849662196884,0.612805426579571,0.3463006105433952
19,0.41365366393529535,0.6853226267753768,0.475544737636908,0.5429385815756876,0.2511281870186323,0.4568273719028458,0.8269339802958042,0.6145692006887699,0.4824875522349441,0.5142244806688245,0.5101440619752539,0.4376627256063351,0.20906543086381948,0.6253536911288803,0.5594810016725398,0.5542391708176968,0.3108111758630051,0.3300629066012201,0.397792542906996,0.3454641672861235,0.4600410493512896,0.5346075220700637,0.475718112116527,0.5161509435936212
20,0.4034474484174304,0.5892657293883683,0.4180904675288873,0.47734776869163154,0.351365645407507,0.4516567198433695,0.6163329588041577,0.4761792486497743,0.6313126791688004,0.518141182402604,0.3867596935078264,0.5521847648781673,0.2515867156038255,0.4932223035634018,0.5707391696874174,0.363772637216234,0.44067839208490966,0.23132891720207,0.3470838682418957,0.30129628099533257,0.6416642317812213,0.530441827243319,0.507958218036827,0.47539457210243125
21,0.44804490328441754,0.4988153542661152,0.31942622109459934,0.3831020308802363,0.26967589487456517,0.34155871260940257,0.567789096983226,0.44916125469142154,0.5737666188873323,0.527996607287848,0.3537241230849305,0.43109248634583125,0.1361065197898591,0.5576196978681632,0.6176293324789578,0.613700332096596,0.09696727156722651,0.2903748590239653,0.3716655340155901,0.319699269769799,0.4792356348910656,0.4831014819063191,0.42479103213401076,0.3881341303824213
22,0.3418882994343204,0.5699246695840061,0.6509593056402977,0.4212318269155599,0.37453136083687133,0.4182014157499494,0.7355211167365054,0.6750382445996375,0.6101000712789523,0.5778358484025321,0.5608221450483899,0.6200987492695119,0.3364360153524247,0.5205659101670621,0.6232546091663048,0.5049106385852592,0.22020149947315115,0.34568848043195005,0.21041930370949083,0.503127482619952,0.5074974607463721,0.42250812580718267,0.6010905854099329,0.4672638025419167
23,0.5718001024139006,0.522312696436797,0.36108908321625216,0.44002943010277384,0.4857924668329242,0.3630933534336615,0.7078756776569781,0.4732055258398893,0.5143233835091272,0.4498979623777681,0.5318635079599622,0.549219700603862,0.37413851516633734,0.6584687241496219,0.5888849598723557,0.560725489710786,0.25909343605239843,0.3247355056472086,0.31378504949911123,0.36533289425769233,0.5110480782487997,0.5423594841111707,0.47981486102373244,0.35954599940138604
24,0.2671281512895728,0.45902283586225906,0.448428245349812,0.39551436549618424,0.3692292783758569,0.5133757933588936,0.5236276189591886,0.50133107621345,0.48042141351117407,0.30042900094437963,0.5367874867389553,0.30176152425188607,0.18869512917348558,0.4932259007505972,0.5806217045460074,0.5719442504579875,0.249846710759126,0.28648807644910373,0.33999949797103635,0.35370790303283267,0.5636667150033514,0.647233991143779,0.4196589346604137,0.4560336160167959
25,0.5710764910951324,0.6764540231498158,0.4969891518905696,0.3622551494369019,0.33924792431656225,0.47873693264597045,0.7621224229381977,0.5187920595771324,0.6245833619059972,0.4683937432879691,0.43463712088637313,0.47455466145547226,0.1773237324769391,0.5631949433894808,0.4345726021043828,0.5960591105374348,0.21500601432994504,0.21144233179036043,0.4700006708138047,0.34092134331607493,0.5092378576114804,0.38097992337151826,0.5702760184426707,0.28189170047737167
26,0.40651131121878914,0.5122007762782834,0.49400151031041967,0.24774574717181722,0.4256968618215917,0.4840186025217374,0.6310091967818372,0.4571330420019146,0.5335231567958851,0.4509279319303359,0.46605001071710767,0.48356219459616384,0.37636231838756923,0.5373976883860008,0.43518477951900325,0.5060037477662367,0.174190005055723,0.18320396120517557,0.23482529179895797,0.3855029063876737,0.45911357944324094,0.4605383119369645,0.5096770595464123,0.2532139629989034
27,0.3235807444940685,0.5277987163901562,0.30410004027975074,0.3464070546143653,0.3204264535462292,0.3738157164764851,0.49194460023752684,0.3976312651211636,0.3502632940518381,0.40247607300524774,0.3798705714083037,0.34914799856330414,0.14818669115856573,0.4365207712260213,0.42703779722791974,0.42672193136661746,0.31065859071253543,0.2778110461782807,0.2716483356918808,0.4259387183121363,0.4091354224861591,0.41523319880259296,0.5222552129975049,0.3757331566022591
28,0.5451849611528312,0.5204427491558827,0.34528661723698506,0.2516568298371898,0.28564592624502555,0.36258179185018385,0.48668862909820654,0.35540959184379006,0.5029542630922357,0.4574578959688163,0.26924449215843305,0.27409768448521965,0.0488800064727051,0.33311299479098794,0.26874784348250697,0.36975006283349315,0.1733849270361856,0.06830122649282884,0.24783202661884707,0.2559850049666856,0.21354882709716683,0.2848695599327928,0.41314986946502763,0.21321773292677687
29,0.23215871623458928,0.27537395807665394,0.1959139574684966,0.25349594026032224,0.1421795085470131,0.3574988388209491,0.5391015977406043,0.2404625734622488,0.4283583264466987,0.3715808649246495,0.2475057011001,0.2926479240703893,0.19194622805571734,0.3666568655517216,0.3031263838950844,0.3986009846844429,0.13829013641334914,0.14380760114719,0.14818073671644455,0.039120342408130615,0.26807286359722654,0.34678332024018627,0.3270762027167285,0.2881685510195276
30,0.2740749295020218,0.2598544244190273,0.27294424434971365,0.21085356818468087,0.09278920915501397,0.24908676464900756,0.27252559400781573,0.21772501738180716,0.3927543668378929,0.38380674595236286,0.25045524633935606,0.29567834746932237,0.19757280676655747,0.21725182433311602,0.3353803378065063,0.320770450207173,0.07235626337330389,0.28544432304712075,0.13221311146918263,0.09806508057390552,0.2818949346476065,0.33587496900458536,0.24258792682202077,0.36233488594537033
31,0.3364715199710113,0.32163710617967756,0.19731198029645106,0.2754294050961758,0.13866850051129717,0.333682664701094,0.4649454662050184,0.4701583885844487,0.3193601832234203,0.2778396449602944,0.2166139166987547,0.2016740423600186,0.173320863581496,0.2737976863135532,0.2562949114490815,0.27338392740362905,0.26418430445009056,0.19962913453908937,0.1551843857767706,0.23637043437298486,0.4125387488836909,0.3505196275895785,0.35320973812196055,0.27340193947383473
32,0.20785563374769425,0.4249432318280313,0.12179279576278312,0.24761002944156474,0.2407445067308377,0.3220507557013343,0.36813469457053644,0.2576171623613226,0.2572774171770628,0.2234352791929623,0.33962926974852764,0.2818307181957378,0.021620366516722583,0.35265293542094994,0.218650709168828,0.32213601529502,0.23155012128875152,0.3062990615409729,0.16371713985255668,0.15346662594178617,0.13777636201084364,0.29538122004090905,0.2791700712084742,0.1678305691894172
33,0.32053362888194675,0.23074029510628052,0.3430282307959919,0.2639312366687659,0.19660291628580936,0.4408628906950217,0.4812856511164595,0.4636145908327467,0.3463761766448263,0.43031045003728996,0.2822017633462818,0.16937643329807153,0.20533541782085285,0.416835030288268,0.37298279412952634,0.4650932234551697,0.1686008583147177,0.23167164415841568,0.2619837647349543,0.2682743363167301,0.32806657228855474,0.36750987320231293,0.3391406401066535,0.3092243305878187
34,0.36975666077449015,0.340751350307936,0.3994297434735414,0.42483897832410505,0.2824028746670986,0.2784863940477915,0.35049177703669776,0.29350990552884354,0.45170648703364247,0.4340622450373353,0.37253044659128387,0.3241230571095343,0.2496323792714722,0.44878529469080564,0.41776386801417753,0.3943608652200432,0.056151612336761,0.09782064657901925,0.37702555890944783,0.2925858073274932,0.4517262410184756,0.2131026814439988,0.37744887886663037,0.36926963127940315
35,0.38107040357525784,0.3725648990630662,0.43878028396610924,0.4329965668645183,0.33732328311175946,0.3364232644609343,0.5560545771769896,0.3850181017026368,0.6234792522293412,0.46023088609310775,0.4249445757036813,0.4174202002602684,0.31644771790695664,0.5593432424326922,0.43394594388646435,0.4675520560274389,0.25848445428026057,0.15578117374792966,0.2589866330013965,0.3462566154345897,0.5292190017281996,0.42004382131236273,0.43595669443717266,0.2833407586443596
36,0.20665889658698405,0.47020471946794384,0.38083231337541873,0.34014383570220924,0.4506977167992227,0.35004327025087484,0.6501710509285769,0.3982089546116994,0.5689370549453016,0.5632233486843321,0.5766391071511298,0.5705354686962433,0.2601777861449399,0.470830561026378,0.3540865136120307,0.4893082495915588,0.2656205071490889,0.2082043441736634,0.3058045747050431,0.5157921510933741,0.39436038452126004,0.43046700098489477,0.4326559996941377,0.2828913978149403
37,0.5262660233928779,0.4674842471520784,0.4280528354037267,0.3536772738918208,0.24773514821990522,0.3378646155453656,0.6415951578623279,0.3573438192936996,0.5509230774842688,0.6112142191731831,0.4097761521972443,0.4189713566310559,0.2131777960025821,0.5964611404609936,0.7243038268623094,0.5208281275797353,0.3011232837024884,0.26864100952989906,0.36519154682397165,0.414567537490415,0.4604005492074742,0.47710401620654946,0.5846670419310153,0.2732468099583405
38,0.3273018239197696,0.48934471692514464,0.23288527027278588,0.4060747135979179,0.2017228635415039,0.47522626258324796,0.7078290289690216,0.4503722167467599,0.5815572800601029,0.6129377198453021,0.44948856604843207,0.42411539580621876,0.2893932793082152,0.6208916340743228,0.6102547107356631,0.4928628070274739,0.251514458120401,0.20481200938233235,0.3538377518050435,0.31468933318243386,0.5376633014640272,0.5018182163028576,0.5018171843862848,0.3112844060469657
39,0.4428519002750241,0.5070970012743167,0.45659549390755344,0.47663553758740124,0.3310901656712296,0.4252893694309685,0.6634433509211016,0.34898097340054557,0.6279789470218207,0.44956428781446023,0.5248654313698233,0.4388854433829318,0.1747349826700902,0.7340269860267974,0.632181067643283,0.5961141816660646,0.3331655220050417,0.2933666407488325,0.43993974280877624,0.38533500381739366,0.5757679976895799,0.5531051582780354,0.5970604408149741,0.2766065353461716
40,0.4082929363227694,0.36509057250486854,0.4639357933692627,0.5912975652507773,0.3821530741769706,0.5624742089935202,0.6553444889488887,0.49991296804081053,0.7559979798986545,0.34492061692557674,0.5284884917210746,0.6440365468586586,0.23648777299790696,0.5824265263245053,0.5564856191666342,0.5968275055473901,0.3983309761906567,0.31765383234298594,0.42922704080834934,0.5303812359643719,0.6298909740432833,0.46721610765220434,0.6148391696195998,0.36262703500613097
41,0.530786291994332,0.5911704996271335,0.4684930556673321,0.43726930256122076,0.22721741808160384,0.5595402605342374,0.6620572659828226,0.5729309236610163,0.5054854615821996,0.4991229403592756,0.4612638209954993,0.4163790333956887,0.44581196937790657,0.6044282227810092,0.47437365279413035,0.38089386132255465,0.36836903669368815,0.169865567653904,0.28123492180645854,0.387775355805515,0.45206845096471077,0.39286667978760503,0.6571762281420163,0.5661302947222044
42,0.49808505772711087,0.5968775375851726,0.35990405447494556,0.4436809052501696,0.5010452960922281,0.36516237454984257,0.6307723139098813,0.48905826528028906,0.54276877717702,0.49792773731218587,0.578536074625332,0.512047026788195,0.36075786298459755,0.613535178814405,0.48112687856607084,0.5948111796198887,0.2267435423869612,0.11879473314846277,0.4435360089487025,0.3123750981155863,0.5343796500248624,0.49244390541717076,0.48052055626418566,0.44753275659869907
43,0.45643026421485655,0.571904232799866,0.4231835424635218,0.31550498752716516,0.3672840895157751,0.3542012005362073,0.4906270470803907,0.5766327365915725,0.6966321228553833,0.5344794947026142,0.42763577051972573,0.5548818870659878,0.1673700635111327,0.6438309592965806,0.5886045270339079,0.5567607356496542,0.22598992076171137,0.3270803044399865,0.393300680939142,0.47741922662271735,0.5731035551108759,0.3996592803107238,0.5333783321766677,0.4215184777676198
44,0.5632837856995775,0.44794333995198177,0.4838928407874389,0.4776884254830887,0.39375422893497286,0.4293072692444017,0.6036393140912043,0.5017503602436094,0.5759588738725165,0.4249406685305056,0.41875620325350776,0.5543524699640268,0.22277729360147303,0.5690195490409136,0.5692746039039251,0.3564864277495212,0.3054898184983217,0.42131472322585695,0.3166540790445187,0.4709076568611683,0.5724541923126959,0.5269455457919334,0.5067621164823446,0.3724031591660852
45,0.5144812745851607,0.45225772834795414,0.4366594028150561,0.436824764332924,0.29036399730119583,0.47709671942310383,0.7906829384748986,0.4901588497153239,0.6076880853330963,0.3731279676320054,0.6797206186422998,0.4802185875228383,0.330213685434317,0.7232681880891276,0.6781934125170491,0.5723856414316725,0.2390583174151037,0.19061648540635232,0.30370852584016644,0.44598352135424285,0.5941313278053122,0.5567782341373863,0.6045915322460478,0.35043157257937574
46,0.4265478279511453,0.5825865138749506,0.4453055996340813,0.37388455897464884,0.48953861416282807,0.5053165088215459,0.648217550502219,0.5205069876812469,0.5964751558237609,0.47869166208630354,0.4404415661218107,0.4744687895146924,0.3670813468410042,0.5910751970201379,0.453515411021909,0.47984647101674677,0.17584188398292924,0.243780177180587,0.3383265949161798,0.43286757657179037,0.6492723449877374,0.42920380628684685,0.5813412896597518,0.4488738398189245
47,0.38080908382476975,0.4277432467607887,0.39567730804606305,0.31827727471676637,0.31135179537488994,0.43564146513533264,0.6155826508780655,0.5200755556012009,0.7678239149364965,0.5647103765409737,0.5404500273475769,0.49414974462844097,0.1381596191992832,0.6686642711437669,0.43176000287762517,0.5042420903438448,0.2715550825564168,0.11543134784156941,0.44650577971090627,0.30218417789320784,0.5303644413625175,0.4801247231687506,0.47329578968727354,0.33285841662792387
48,0.48323436502952777,0.5129036698654663,0.43686943088882463,0.3849226589106133,0.3448700789535653,0.6173557992483717,0.6359455986069792,0.5939155189306642,0.6657143549586224,0.4294270775018183,0.6321622633880649,0.4238962737754322,0.3113457165966065,0.6267089939938619,0.6128038228530803,0.46690719586109647,0.22000340837711915,0.19632858564155398,0.5027056655660551,0.4709898477256539,0.4069759093166826,0.490453576363416,0.4593213392859661,0.3610038066547308
49,0.45803214609919013,0.42697806683283834,0.3460956088878244,0.4839827191849287,0.29874007151739623,0.36800299381385404,0.6037181636447767,0.5686502503355626,0.5453788848652784,0.5396952230618766,0.47767317480882504,0.5405478333849695,0.281699264491645,0.5920511412470573,0.49644711150241716,0.676644353934619,0.2701268811683643,0.11594426075686895,0.3746514838420227,0.29603297606792345,0.4285355270873336,0.37357892064372067,0.6333268555103736,0.34684497497934896
50,0.33722466542364593,0.5274468079086299,0.3122024960071291,0.523631587084025,0.2744068997432851,0.22497927404627585,0.5891289604084807,0.49233183640663236,0.5098144067528178,0.33880931092867383,0.5036916538085285,0.5777266242626962,0.07144691518006979,0.6045105625824181,0.3689352827675111,0.3698329178945641,0.06557271080010121,0.06917281603216813,0.4027398066393644,0.2449403274309198,0.4694228298187669,0.30183415055575213,0.518888004344873,0.36846199880563535
51,0.4655061385066692,0.5504158125387953,0.2370270422505071,0.3527164415528605,0.28019782906208135,0.34086345289280007,0.36113215920802766,0.34687333177550184,0.4383066659557204,0.5348950655399995,0.3927490735900568,0.3547769437087303,0.18483101053378592,0.43788830811455354,0.42817192982966634,0.3127878291860874,0.22535803296651424,0.2126470644228056,0.38737115844704995,0.2904981878776134,0.5003505276576833,0.40594001050972434,0.3491026705515218,0.2713567712660603
52,0.37776983042108964,0.35758868485566647,0.1925296786699082,0.27292836325584724,0.23546829876196518,0.22412285803839446,0.42990905800614876,0.34475207446320316,0.17580076902349098,0.2938335411302952,0.2343342469589884,0.15616719408232704,0.15773798507767894,0.45412448962867547,0.3290654763802618,0.2007128528999232,0.15035756898421498,0.08080100469844108,0.24281305852480606,0.12217469957034298,0.31281433061029434,0.33567001181254325,0.28153374600459014,0.29794835830234623
53,0.2768848812621741,0.10058928481877549,0.0993988157353604,0.20307410712303706,0.13756861070485157,0.2066474116139326,0.46632595440809854,0.35705546178572756,0.23077802402659156,0.1993433911826256,0.25030208527008296,0.1872596026728765,0.09233225819485928,0.40087154307431394,0.3272449419645807,0.33301437467882844,-0.0017003182850463816,0.1115762053784273,0.1045743036958802,0.18041500838072802,0.14924624187329527,0.22344694175566193,0.22523901279993036,0.17959031896669161
54,0.14237526494382607,0.20659746885336128,0.05154926816235933,0.1366871821137576,0.1788662829236739,0.009180383931087166,0.07481984769645728,0.10645678430942629,0.19379213852734703,0.03362113876333103,0.250039877574536,0.3468351392516472,0.1278824441705529,0.2723200147790673,0.24526890250008504,0.23712826476937254,0.07080323717270873,0.02633075827187642,-0.09650596709104142,0.07759499728578875,0.26099728484219736,0.17007080551892126,0.07240806360957118,0.25329932658804116
55,0.14323832949673174,-0.06651328048993715,0.21580208366699488,0.021195592778187958,-0.02568604017974238,0.20080829328281835,0.21892325125823003,0.22685150163286485,0.16882613326037477,0.09476399517699453,0.09327216848185432,0.1836974956994205,0.08199840512794741,0.2189270576890776,0.2317713115818035,0.14796454192986805,0.21053328413685415,0.10611504789487049,0.1870947774311226,0.04715222847623689,0.12613004397386346,0.11683864229227994,0.15362350856636792,0.07042570891201161
56,0.25440534001868026,0.3058230343793584,0.2366036262386449,0.1496406802336556,0.2678158891376007,0.23702236153314396,0.17017825610110263,0.24565240990043352,0.2730556367588567,0.11292127745459644,0.17254306962791183,0.04925306751205075,0.1079981560643752,0.22854353031694102,0.2264070635621402,0.21901110401069812,0.09292871666180463,0.17034282982756,0.1477866065069363,0.21632314368781425,0.1484854641506693,0.19453731997410023,0.09450666292500702,-0.007798795961892535
57,0.1291737340305753,0.27508669828049404,0.11200660246724804,0.29929070098041854,0.09225952953002385,0.328245359729045,0.2570467259318377,0.194795816897563,0.26521918976208564,0.34935310968899247,0.2330565836947346,0.2592711625871956,0.13320713321996866,0.4067709360329349,0.16031116766297204,0.32572743879388116,0.13603442994840784,0.2034565320898731,0.14935473799120047,0.2020293835369431,0.20629764348737709,0.1771742578764976,0.26164332514755045,0.386626340974813
58,0.32244356736407465,0.2905490682661146,0.3617502570034049,0.13090747346796477,0.20291277823037146,0.25144555648253597,0.4520301410669592,0.34076246350802364,0.44598609766094954,0.2892287486301445,0.3725798113004042,0.19636453197781528,0.07470024956188275,0.4090778069087946,0.24671539420554034,0.17704725724481254,0.14326031981637014,0.23355889752378237,0.1973988740259324,0.19791642507435703,0.3975701307649039,0.2690435892555046,0.4024499777505236,0.17549666438021677
59,0.3985866509939503,0.42656868743705034,0.3819231813152244,0.38538530106383884,0.23623872081560587,0.4346639314898782,0.4921225138186214,0.4065050947406314,0.42444769200372007,0.5294180877783481,0.2524083512172697,0.28881188934763674,-0.010573776175010263,0.5808335556283792,0.4712787750010901,0.31827702872280894,0.06350863020713945,0.15411933194380828,0.28686054621213675,0.2511586757044593,0.39728457592574895,0.4704219476124138,0.4202577890202005,0.421866022639157
60,0.34772014357561976,0.4916551524158312,0.3126658806626829,0.3208938036445298,0.17267297029811401,0.4558864937217787,0.6635259749159392,0.33364123491580455,0.569934252521993,0.35114358513203936,0.502752280806556,0.4146946147215215,0.17500692190470346,0.5969862309620282,0.43730392292090176,0.5064312737675558,0.28542911506905266,0.11304970444929315,0.18857147172670208,0.42833061518074106,0.39453220112258003,0.4595893133740985,0.3278386331641109,0.1398926765643463
61,0.4180746349719287,0.4605968579372097,0.5002617677182809,0.273463512086374,0.3908233213030638,0.3546934756525637,0.559098202182486,0.5233955340901401,0.5991027898117641,0.473981595863714,0.5680896247911785,0.42154433289128274,0.3077199406493579,0.4710222852328575,0.5587119655179094,0.6401862010805253,0.2647363691621852,0.18957032719118294,0.3592533940346753,0.47945677295268857,0.4466501896389859,0.5692700094695192,0.5406673558451135,0.41434009504518204
62,0.38288524448035227,0.656478135293119,0.47917050131280675,0.48787923480338075,0.27457820945063305,0.46162541210037084,0.49253435304700055,0.5076901421138358,0.4891777556051677,0.5751464728349767,0.5667426398007009,0.5158661545362755,0.4283834138166245,0.6298817266602729,0.45526192620698763,0.7122696908408466,0.02628922708015069,0.10785278495087225,0.2985815418052106,0.3381715470693252,0.4730983372794566,0.43765253870325654,0.47146584153201954,0.26373993825099623
